Frequency (THz),n_real,n_imag
4.26756756756757,4.45296846441089,-1.46658551740576e-15
4.28243243243243,4.47053778831316,-3.39183156988677e-16
4.2972972972973,4.48831597809643,-6.71002777994859e-16
4.31216216216216,4.50630848323948,-1.45898969723013e-15
4.32702702702703,4.52452090265067,1.17814363176262e-15
4.34189189189189,4.54295899130035,3.17910498313281e-15
4.35675675675676,4.56162866716249,-1.01282026141057e-15
4.37162162162162,4.58053601848463,4.55025880229307e-17
4.38648648648649,4.59968731140646,6.52477231561291e-16
4.40135135135135,4.61908899794919,8.39176691117463e-16
4.41621621621622,4.63874772439857,1.01164622660388e-15
4.43108108108108,4.6586703401069,5.71476461042054e-16
4.44594594594595,4.67886390674041,-3.87137049426031e-16
4.46081081081081,4.69933570800084,-3.7339143048255e-15
4.47567567567568,4.72009325985168,-1.12602399858904e-15
4.49054054054054,4.74114432128208,1.22869300070587e-15
4.5054054054054,4.76249690564365,-1.15309803824532e-15
4.52027027027027,4.78415929259817,-1.87795937504134e-15
4.53513513513513,4.80614004071693,1.06455024677092e-15
4.55,4.82844800077554,-4.48996605855408e-16
4.56486486486487,4.85109232979175,2.58267003390464e-15
4.57972972972973,4.87408250585684,2.58675940688222e-16
4.59459459459459,4.89742834381596,-1.12912519866818e-15
4.60945945945946,4.92114001185648,5.58925356305333e-16
4.62432432432432,4.94522804906866,2.37230746976489e-15
4.63918918918919,4.96970338404791,-3.95160558163455e-16
4.65405405405405,4.99457735461375,7.63293185816548e-16
4.66891891891892,5.01986172872684,1.05383281975928e-15
4.68378378378378,5.04556872669218,-5.85464722778751e-16
4.69864864864865,5.07171104474431,-7.9432253472164e-16
4.71351351351351,5.09830188011841,1.21656505184466e-15
4.72837837837838,5.12535495772037,-1.30461820929144e-15
4.74324324324324,5.15288455851894,-2.03681719328538e-15
4.75810810810811,5.18090554979389,-9.83798357265567e-16
4.77297297297297,5.2094334173866,1.12737715408312e-15
4.78783783783784,5.23848430011232,-5.07917182539112e-16
4.8027027027027,5.268075026509,-1.37845058335082e-15
4.81756756756757,5.29822315411294,-9.05942482756568e-16
4.83243243243243,5.32894701147076,2.45205008883834e-15
4.8472972972973,5.36026574311629,5.65458453561929e-16
4.86216216216216,5.39219935776439,-6.26879240754746e-16
4.87702702702703,5.42476877999754,-1.26438598882063e-16
4.89189189189189,5.45799590574982,7.27183748998924e-16
4.90675675675676,5.49190366192283,-9.52566727522806e-16
4.92162162162162,5.52651607050352,-5.34995648377944e-16
4.93648648648649,5.56185831759174,2.52208801151755e-15
4.95135135135135,5.59795682778914,-4.55925278034221e-15
4.96621621621622,5.63483934444933,1.0030618947171e-15
4.98108108108108,5.67253501634381,2.61338704846963e-16
